dissimilarity_1_0deg,dissimilarity_1_ 45deg,dissimilarity_1_ 90deg,dissimilarity_1_ 135deg,dissimilarity_2_0deg,dissimilarity_2_ 45deg,dissimilarity_2_ 90deg,dissimilarity_2_ 135deg,dissimilarity_5_0deg,dissimilarity_5_ 45deg,dissimilarity_5_ 90deg,dissimilarity_5_ 135deg,contrast_1_0deg,contrast_1_ 45deg,contrast_1_ 90deg,contrast_1_ 135deg,contrast_2_0deg,contrast_2_ 45deg,contrast_2_ 90deg,contrast_2_ 135deg,contrast_5_0deg,contrast_5_ 45deg,contrast_5_ 90deg,contrast_5_ 135deg,correlation_1_0deg,correlation_1_ 45deg,correlation_1_ 90deg,correlation_1_ 135deg,correlation_2_0deg,correlation_2_ 45deg,correlation_2_ 90deg,correlation_2_ 135deg,correlation_5_0deg,correlation_5_ 45deg,correlation_5_ 90deg,correlation_5_ 135deg,energy_1_0deg,energy_1_ 45deg,energy_1_ 90deg,energy_1_ 135deg,energy_2_0deg,energy_2_ 45deg,energy_2_ 90deg,energy_2_ 135deg,energy_5_0deg,energy_5_ 45deg,energy_5_ 90deg,energy_5_ 135deg,homogeneity_1_0deg,homogeneity_1_ 45deg,homogeneity_1_ 90deg,homogeneity_1_ 135deg,homogeneity_2_0deg,homogeneity_2_ 45deg,homogeneity_2_ 90deg,homogeneity_2_ 135deg,homogeneity_5_0deg,homogeneity_5_ 45deg,homogeneity_5_ 90deg,homogeneity_5_ 135deg,ASM_1_0deg,ASM_1_ 45deg,ASM_1_ 90deg,ASM_1_ 135deg,ASM_2_0deg,ASM_2_ 45deg,ASM_2_ 90deg,ASM_2_ 135deg,ASM_5_0deg,ASM_5_ 45deg,ASM_5_ 90deg,ASM_5_ 135deg,Category
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
2.167709176721498,2.322102202630101,1.1510952797073324,2.3460025564255536,3.098499930666984,2.9629662698412695,2.141472148344056,2.9947743055555556,3.3837410329272894,3.3687453826647755,2.4998683341034535,3.4017505940139374,8.406971405438492,9.523058513465736,2.6995991133097363,9.681771993542185,17.447685762960315,15.681235119047615,8.425610052053154,15.945543154761909,20.779136776424295,20.506616516582472,11.150506541062366,20.813841523071694,0.8503182118624809,0.8304313990592395,0.9519252921005131,0.827605268214711,0.6893715662543412,0.7207920267138627,0.849953184860177,0.7160848049153629,0.6299302853941338,0.6348420063734449,0.8014578495440526,0.6293692312119705,0.07821693888112122,0.07583439399582201,0.104998904772178,0.07544777290170528,0.0674047774593698,0.0684711996926115,0.07876440184133572,0.0681754937991271,0.06520449306614562,0.06529477475543188,0.07325462561984336,0.06499736302155981,0.36978128953577316,0.3506448961166545,0.5548043412378747,0.3473199754479023,0.28286228408793257,0.2917872413077388,0.37581391393825286,0.28830443870399053,0.2632077828249099,0.263946508398664,0.33374427152602915,0.2613174567455756,0.006117889527933052,0.005750855312713566,0.011024770003356905,0.0056923664358272934,0.004543404024347168,0.004688305187345481,0.006203830997423409,0.004647897954754818,0.004251625916013033,0.0042634076103625854,0.005366240174703412,0.004224657199756431,Podloga
